list_date,location,property_type,bedrooms,bathrooms,sqft,price,listing_status
2025-08-01 09:41:35.953873974,"Dubai Marina, Dubai",Townhouse,1,2.5,1500.0,2275000.0,Sold
2025-08-01 14:01:03.521441542,"Downtown Dubai, Dubai",Apartment,3,1.5,1683.0,1555000.0,Sold
2025-08-01 18:20:31.089009108,"Jumeirah Beach Residence, Dubai",Apartment,1,2.5,696.0,950000.0,Active
2025-08-01 22:39:58.656576676,"Downtown Dubai, Dubai",Apartment,3,1.5,1696.0,1805000.0,Active
2025-08-02 02:59:26.224144244,"Dubai Marina, Dubai",Apartment,2,2.0,1097.0,1240000.0,Active
2025-08-02 07:18:53.791711812,"Dubai Marina, Dubai",Apartment,0,2.0,600.0,815000.0,Active
2025-08-02 11:38:21.359279378,"Business Bay, Dubai",Villa,2,1.5,2500.0,3540000.0,Active
2025-08-02 15:57:48.926846946,"Downtown Dubai, Dubai",Apartment,0,3.0,600.0,895000.0,Active
2025-08-02 20:17:16.494414514,"Jumeirah Beach Residence, Dubai",Townhouse,2,2.0,1500.0,9444298.925152943,Sold
2025-08-03 00:36:44.061982082,"Business Bay, Dubai",Apartment,3,3.5,1307.0,1285000.0,Active
2025-08-03 04:56:11.629549650,"International City, Dubai",Villa,1,4.0,2500.0,1985000.0,Active
2025-08-03 09:15:39.197117216,"Dubai Marina, Dubai",Townhouse,3,2.5,1799.0,2745000.0,Active
2025-08-03 13:35:06.764684784,"Al Reem Island, Abu Dhabi",Villa,0,1.5,2500.0,3680000.0,Active
2025-08-03 17:54:34.332252352,"Dubai Silicon Oasis, Dubai",Villa,1,2.0,2500.0,2650000.0,Pending
2025-08-03 22:14:01.899819920,"Dubai Marina, Dubai",Apartment,3,3.0,1450.0,1450000.0,Active
2025-08-04 02:33:29.467387486,"Yas Island, Abu Dhabi",Apartment,2,2.0,943.0,1190000.0,Active
2025-08-04 06:52:57.034955054,"Khalifa City, Abu Dhabi",Villa,1,1.0,2500.0,2785000.0,Active
2025-08-04 11:12:24.602522622,"Dubai Marina, Dubai",Studio,2,2.5,600.0,2527664.700633044,Pending
2025-08-04 15:31:52.170090190,"Jumeirah Beach Residence, Dubai",Villa,2,3.0,2500.0,4040000.0,Active
2025-08-04 19:51:19.737657758,"Al Raha Beach, Abu Dhabi",Villa,3,3.0,2500.0,3350000.0,Pending
2025-08-05 00:10:47.305225324,"Al Reem Island, Abu Dhabi",Villa,2,1.5,2500.0,3835000.0,Active
2025-08-05 04:30:14.872792892,"Downtown Dubai, Dubai",Apartment,3,2.5,977.0,1435000.0,Active
2025-08-05 08:49:42.440360460,"Downtown Dubai, Dubai",Apartment,4,2.0,2000.0,2200000.0,Active
2025-08-05 13:09:10.007928028,"Palm Jumeirah, Dubai",Villa,2,2.0,2500.0,4655000.0,Sold
2025-08-05 17:28:37.575495596,"Business Bay, Dubai",Studio,4,3.0,600.0,875000.0,Sold
2025-08-05 21:48:05.143063162,"Dubai Silicon Oasis, Dubai",Apartment,2,2.0,891.0,830000.0,Active
2025-08-06 02:07:32.710630730,"Jumeirah Beach Residence, Dubai",Villa,5,2.0,2679.0,4955000.0,Active
2025-08-06 06:27:00.278198298,"Business Bay, Dubai",Apartment,1,1.0,769.0,970000.0,Active
2025-08-06 10:46:27.845765866,"Al Reem Island, Abu Dhabi",Villa,3,3.0,2500.0,3845000.0,Active
2025-08-06 15:05:55.413333432,"Dubai Marina, Dubai",Apartment,2,3.0,1163.0,1330000.0,Active
2025-08-06 19:25:22.980901000,"Downtown Dubai, Dubai",Apartment,2,2.5,922.0,1310000.0,Sold
2025-08-06 23:44:50.548468568,"International City, Dubai",Townhouse,3,3.0,1654.0,1415000.0,Sold
2025-08-07 04:04:18.116036136,"Yas Island, Abu Dhabi",Apartment,3,1.5,1990.0,1470000.0,Active
2025-08-07 08:23:45.683603704,"Business Bay, Dubai",Villa,0,2.0,2500.0,3425000.0,Active
2025-08-07 12:43:13.251171270,"Business Bay, Dubai",Townhouse,1,2.0,1500.0,1990000.0,Pending
2025-08-07 17:02:40.818738838,"Dubai Marina, Dubai",Penthouse,3,1.0,2000.0,5785000.0,Pending
2025-08-07 21:22:08.386306406,"Palm Jumeirah, Dubai",Apartment,3,2.0,1527.0,1730000.0,Active
2025-08-08 01:41:35.953873974,"Business Bay, Dubai",Apartment,5,3.5,2000.0,2030000.0,Active
2025-08-08 06:01:03.521441542,"Downtown Dubai, Dubai",Apartment,3,1.0,1502.0,1670000.0,Active
2025-08-08 10:20:31.089009108,"Downtown Dubai, Dubai",Studio,5,2.0,600.0,1220000.0,Active
2025-08-08 14:39:58.656576676,"Palm Jumeirah, Dubai",Penthouse,3,2.0,2000.0,6220000.0,Active
2025-08-08 18:59:26.224144244,"Dubai Marina, Dubai",Villa,2,2.0,2500.0,3750000.0,Active
2025-08-08 23:18:53.791711812,"Jumeirah Beach Residence, Dubai",Townhouse,1,3.5,1500.0,2210000.0,Active
2025-08-09 03:38:21.359279378,"Downtown Dubai, Dubai",Villa,3,2.0,2500.0,4165000.0,Active
2025-08-09 07:57:48.926846946,"Jumeirah Beach Residence, Dubai",Villa,3,2.0,2500.0,4310000.0,Active
2025-08-09 12:17:16.494414514,"Dubai Marina, Dubai",Apartment,0,3.0,600.0,770000.0,Active
2025-08-09 16:36:44.061982082,"Yas Island, Abu Dhabi",Townhouse,2,1.5,1500.0,2360000.0,Pending
2025-08-09 20:56:11.629549650,"Arabian Ranches, Dubai",Apartment,5,2.0,2000.0,1610000.0,Pending
2025-08-10 01:15:39.197117216,"International City, Dubai",Townhouse,2,2.0,1500.0,1220000.0,Active
2025-08-10 05:35:06.764684784,"Al Reem Island, Abu Dhabi",Townhouse,2,2.5,1500.0,2195000.0,Active
2025-08-10 09:54:34.332252352,"Business Bay, Dubai",Villa,2,4.0,2500.0,4055000.0,Sold
2025-08-10 14:14:01.899819920,"Dubai Marina, Dubai",Apartment,1,3.0,798.0,1040000.0,Active
2025-08-10 18:33:29.467387488,"Business Bay, Dubai",Apartment,2,2.0,1262.0,1185000.0,Active
2025-08-10 22:52:57.034955054,"Arabian Ranches, Dubai",Apartment,2,3.0,901.0,1010000.0,Active
2025-08-11 03:12:24.602522622,"Al Reem Island, Abu Dhabi",Apartment,1,1.5,763.0,835000.0,Active
2025-08-11 07:31:52.170090190,"Palm Jumeirah, Dubai",Apartment,3,1.0,1343.0,1885000.0,Active
2025-08-11 11:51:19.737657758,"Dubai Marina, Dubai",Penthouse,2,2.0,2000.0,5360000.0,Sold
2025-08-11 16:10:47.305225324,"Jumeirah Beach Residence, Dubai",Villa,3,2.0,2500.0,4025000.0,Active
2025-08-11 20:30:14.872792892,"Jumeirah Beach Residence, Dubai",Apartment,4,2.0,1603.0,1760000.0,Active
2025-08-12 00:49:42.440360460,"Dubai Silicon Oasis, Dubai",Apartment,1,2.5,642.0,605000.0,Sold
2025-08-12 05:09:10.007928028,"Arabian Ranches, Dubai",Apartment,3,3.5,1562.0,1445000.0,Active
2025-08-12 09:28:37.575495596,"Jumeirah Beach Residence, Dubai",Villa,2,2.0,2500.0,3785000.0,Active
2025-08-12 13:48:05.143063162,"Muwaileh, Sharjah",Villa,4,2.0,2500.0,2420000.0,Active
2025-08-12 18:07:32.710630730,"Arabian Ranches, Dubai",Penthouse,1,1.0,2000.0,4040000.0,Active
2025-08-12 22:27:00.278198298,"Downtown Dubai, Dubai",Apartment,3,1.0,1680.0,1795000.0,Active
2025-08-13 02:46:27.845765866,"Dubai Marina, Dubai",Studio,3,2.5,600.0,835000.0,Active
2025-08-13 07:05:55.413333432,"Downtown Dubai, Dubai",Townhouse,2,2.0,1500.0,2700000.0,Active
2025-08-13 11:25:22.980901000,"Downtown Dubai, Dubai",Apartment,1,3.0,600.0,1030000.0,Active
2025-08-13 15:44:50.548468568,"Downtown Dubai, Dubai",Penthouse,3,1.5,2000.0,6205000.0,Active
2025-08-13 20:04:18.116036136,"Downtown Dubai, Dubai",Apartment,3,1.0,1247.0,1440000.0,Active
2025-08-14 00:23:45.683603704,"Jumeirah Beach Residence, Dubai",Townhouse,2,2.0,1500.0,2345000.0,Active
2025-08-14 04:43:13.251171270,"Downtown Dubai, Dubai",Apartment,3,2.0,1954.0,1725000.0,Active
2025-08-14 09:02:40.818738838,"Yas Island, Abu Dhabi",Townhouse,2,1.0,1500.0,2455000.0,Active
2025-08-14 13:22:08.386306406,"Dubai Marina, Dubai",Townhouse,3,3.0,1539.0,2535000.0,Sold
2025-08-14 17:41:35.953873974,"Business Bay, Dubai",Townhouse,1,1.5,1500.0,2190000.0,Active
2025-08-14 22:01:03.521441542,"Palm Jumeirah, Dubai",Townhouse,4,2.5,3000.0,3855000.0,Active
2025-08-15 02:20:31.089009108,"Muwaileh, Sharjah",Apartment,2,2.0,815.0,590000.0,Pending
2025-08-15 06:39:58.656576676,"Dubai Marina, Dubai",Apartment,2,1.5,905.0,1130000.0,Active
2025-08-15 10:59:26.224144244,"Palm Jumeirah, Dubai",Apartment,1,2.0,640.0,1045000.0,Active
2025-08-15 15:18:53.791711812,"Al Khan, Sharjah",Apartment,1,3.0,885.0,620000.0,Pending
2025-08-15 19:38:21.359279378,"Yas Island, Abu Dhabi",Villa,2,2.0,2500.0,3540000.0,Pending
2025-08-15 23:57:48.926846946,"Al Raha Beach, Abu Dhabi",Apartment,2,3.0,906.0,910000.0,Active
2025-08-16 04:17:16.494414514,"Downtown Dubai, Dubai",Studio,3,1.5,600.0,920000.0,Active
2025-08-16 08:36:44.061982082,"Downtown Dubai, Dubai",Villa,0,3.0,2500.0,4400000.0,Active
2025-08-16 12:56:11.629549650,"Dubai Silicon Oasis, Dubai",Townhouse,2,2.0,1500.0,1625000.0,Pending
2025-08-16 17:15:39.197117216,"Khalifa City, Abu Dhabi",Apartment,2,2.5,1295.0,885000.0,Active
2025-08-16 21:35:06.764684784,"Arabian Ranches, Dubai",Townhouse,0,2.5,1500.0,1610000.0,Active
2025-08-17 01:54:34.332252352,"Arabian Ranches, Dubai",Penthouse,1,3.5,2000.0,4410000.0,Pending
2025-08-17 06:14:01.899819920,"Jumeirah Beach Residence, Dubai",Apartment,2,2.0,1265.0,1395000.0,Active
2025-08-17 10:33:29.467387488,"Al Reem Island, Abu Dhabi",Villa,2,1.0,2500.0,3475000.0,Pending
2025-08-17 14:52:57.034955054,"Downtown Dubai, Dubai",Townhouse,2,1.0,1500.0,2435000.0,Active
2025-08-17 19:12:24.602522622,"Jumeirah Beach Residence, Dubai",Apartment,2,3.0,1070.0,1315000.0,Active
2025-08-17 23:31:52.170090190,"Palm Jumeirah, Dubai",Villa,2,2.0,2500.0,4780000.0,Active
2025-08-18 03:51:19.737657758,"Business Bay, Dubai",Apartment,0,3.0,600.0,655000.0,Pending
2025-08-18 08:10:47.305225324,"Downtown Dubai, Dubai",Apartment,2,2.0,1198.0,1420000.0,Active
2025-08-18 12:30:14.872792892,"Dubai Marina, Dubai",Apartment,5,2.0,2000.0,1940000.0,Active
2025-08-18 16:49:42.440360460,"Dubai Silicon Oasis, Dubai",Apartment,2,1.0,878.0,795000.0,Active
2025-08-18 21:09:10.007928028,"Jumeirah Beach Residence, Dubai",Apartment,3,4.0,1490.0,1620000.0,Pending
2025-08-19 01:28:37.575495596,"Arabian Ranches, Dubai",Apartment,2,2.5,1069.0,1120000.0,Sold
2025-08-19 05:48:05.143063162,"Downtown Dubai, Dubai",Studio,3,3.5,600.0,835000.0,Active
2025-08-19 10:07:32.710630730,"Business Bay, Dubai",Villa,3,2.0,2500.0,4230000.0,Active
2025-08-19 14:27:00.278198298,"Business Bay, Dubai",Studio,2,2.5,600.0,575000.0,Sold
2025-08-19 18:46:27.845765866,"Dubai Marina, Dubai",Apartment,5,2.5,2000.0,2125000.0,Active
2025-08-19 23:05:55.413333432,"Jumeirah Beach Residence, Dubai",Apartment,1,2.0,632.0,945000.0,Active
2025-08-20 03:25:22.980901000,"Dubai Marina, Dubai",Villa,0,3.0,2500.0,4035000.0,Active
2025-08-20 07:44:50.548468568,"Dubai Marina, Dubai",Apartment,3,3.5,1597.0,1700000.0,Pending
2025-08-20 12:04:18.116036136,"Muwaileh, Sharjah",Apartment,3,,1535.0,765000.0,Active
2025-08-20 16:23:45.683603704,"Jumeirah Beach Residence, Dubai",Villa,1,3.0,2500.0,20019239.123257,Active
2025-08-20 20:43:13.251171270,"Al Raha Beach, Abu Dhabi",Apartment,2,2.0,954.0,1090000.0,Active
2025-08-21 01:02:40.818738838,"Downtown Dubai, Dubai",Villa,0,2.0,2500.0,4260000.0,Active
2025-08-21 05:22:08.386306406,"International City, Dubai",Villa,2,,2500.0,2050000.0,Active
2025-08-21 09:41:35.953873974,"Al Reem Island, Abu Dhabi",Apartment,3,1.0,1641.0,7482578.0935138,Active
2025-08-21 14:01:03.521441542,"Arabian Ranches, Dubai",Apartment,2,3.0,1299.0,1195000.0,Active
2025-08-21 18:20:31.089009108,"Business Bay, Dubai",Townhouse,2,3.0,1500.0,2145000.0,Active
2025-08-21 22:39:58.656576676,"Palm Jumeirah, Dubai",Apartment,2,2.5,1131.0,1590000.0,Active
2025-08-22 02:59:26.224144244,"Jumeirah Beach Residence, Dubai",Apartment,0,4.0,600.0,710000.0,Pending
2025-08-22 07:18:53.791711812,"Khalifa City, Abu Dhabi",Studio,2,2.0,600.0,410000.0,Pending
2025-08-22 11:38:21.359279378,"Al Raha Beach, Abu Dhabi",Apartment,3,2.0,1378.0,1280000.0,Pending
2025-08-22 15:57:48.926846946,"Al Khan, Sharjah",Villa,5,1.0,4334.0,3195000.0,Active
2025-08-22 20:17:16.494414514,"Dubai Marina, Dubai",Studio,3,2.0,600.0,815000.0,Active
2025-08-23 00:36:44.061982082,"Al Reem Island, Abu Dhabi",Apartment,0,2.0,600.0,650000.0,Active
2025-08-23 04:56:11.629549650,"Al Majaz, Sharjah",Apartment,4,2.0,1733.0,1190000.0,Sold
2025-08-23 09:15:39.197117216,"Downtown Dubai, Dubai",Apartment,3,3.0,1541.0,1520000.0,Pending
2025-08-23 13:35:06.764684784,"Dubai Marina, Dubai",Apartment,3,3.5,1690.0,1490000.0,Pending
2025-08-23 17:54:34.332252352,"Al Reem Island, Abu Dhabi",Apartment,2,1.5,1135.0,1055000.0,Active
2025-08-23 22:14:01.899819920,"Arabian Ranches, Dubai",Villa,2,2.0,2500.0,3470000.0,Active
2025-08-24 02:33:29.467387488,"Al Raha Beach, Abu Dhabi",Apartment,2,3.5,921.0,1100000.0,Active
2025-08-24 06:52:57.034955054,"Dubai Marina, Dubai",Villa,1,1.0,2500.0,4025000.0,Active
2025-08-24 11:12:24.602522622,"Al Reem Island, Abu Dhabi",Studio,1,1.0,600.0,475000.0,Active
2025-08-24 15:31:52.170090190,"Downtown Dubai, Dubai",Townhouse,1,1.5,1500.0,2205000.0,Sold
2025-08-24 19:51:19.737657758,"Downtown Dubai, Dubai",Villa,2,2.5,2500.0,4400000.0,Active
2025-08-25 00:10:47.305225324,"Downtown Dubai, Dubai",Apartment,3,1.5,1642.0,1695000.0,Active
2025-08-25 04:30:14.872792892,"Al Raha Beach, Abu Dhabi",Villa,2,4.0,2500.0,3425000.0,Active
2025-08-25 08:49:42.440360460,"Dubai Silicon Oasis, Dubai",Villa,1,2.0,2500.0,2465000.0,Sold
2025-08-25 13:09:10.007928028,"Business Bay, Dubai",Apartment,5,2.0,2000.0,1930000.0,Active
2025-08-25 17:28:37.575495596,"Jumeirah Beach Residence, Dubai",Apartment,4,2.0,2000.0,1860000.0,Active
2025-08-25 21:48:05.143063162,"Yas Island, Abu Dhabi",Townhouse,3,2.0,1500.0,2510000.0,Sold
2025-08-26 02:07:32.710630730,"Palm Jumeirah, Dubai",Apartment,5,2.5,2000.0,2320000.0,Active
2025-08-26 06:27:00.278198298,"Al Raha Beach, Abu Dhabi",Apartment,2,3.0,1300.0,1040000.0,Active
2025-08-26 10:46:27.845765866,"Palm Jumeirah, Dubai",Apartment,5,3.0,2000.0,2395000.0,Active
2025-08-26 15:05:55.413333434,"Palm Jumeirah, Dubai",Apartment,1,2.5,806.0,1080000.0,Active
2025-08-26 19:25:22.980901000,"Business Bay, Dubai",Townhouse,2,3.5,1500.0,2405000.0,Pending
2025-08-26 23:44:50.548468568,"Jumeirah Beach Residence, Dubai",Villa,1,3.0,2500.0,3980000.0,Pending
2025-08-27 04:04:18.116036136,"Al Reem Island, Abu Dhabi",Townhouse,1,3.0,1500.0,1950000.0,Active
2025-08-27 08:23:45.683603704,"Business Bay, Dubai",Apartment,1,1.0,680.0,970000.0,Active
2025-08-27 12:43:13.251171270,"Downtown Dubai, Dubai",Apartment,3,1.0,2000.0,1840000.0,Active
2025-08-27 17:02:40.818738838,"Yas Island, Abu Dhabi",Apartment,3,2.0,1317.0,1250000.0,Active
2025-08-27 21:22:08.386306406,"Palm Jumeirah, Dubai",Apartment,2,2.5,1422.0,1610000.0,Active
2025-08-28 01:41:35.953873974,"Arabian Ranches, Dubai",Apartment,1,2.0,651.0,765000.0,Active
2025-08-28 06:01:03.521441542,"Khalifa City, Abu Dhabi",Townhouse,3,2.0,1997.0,2015000.0,Active
2025-08-28 10:20:31.089009108,"Dubai Silicon Oasis, Dubai",Apartment,3,3.0,1177.0,1055000.0,Pending
2025-08-28 14:39:58.656576676,"Dubai Marina, Dubai",Villa,2,3.0,2500.0,4435000.0,Active
2025-08-28 18:59:26.224144244,"Al Majaz, Sharjah",Apartment,3,3.5,1378.0,925000.0,Active
2025-08-28 23:18:53.791711812,"Dubai Silicon Oasis, Dubai",Apartment,2,2.0,816.0,795000.0,Active
2025-08-29 03:38:21.359279378,"Jumeirah Beach Residence, Dubai",Apartment,2,2.5,1143.0,1335000.0,Pending
2025-08-29 07:57:48.926846946,"Dubai Marina, Dubai",Studio,4,2.0,600.0,880000.0,Active
2025-08-29 12:17:16.494414514,"Al Reem Island, Abu Dhabi",Townhouse,2,1.5,1500.0,2260000.0,Active
2025-08-29 16:36:44.061982082,"Dubai Silicon Oasis, Dubai",Studio,2,1.5,600.0,445000.0,Active
2025-08-29 20:56:11.629549650,"Business Bay, Dubai",Apartment,4,2.0,2000.0,1575000.0,Pending
2025-08-30 01:15:39.197117216,"Yas Island, Abu Dhabi",Apartment,3,2.0,1573.0,1420000.0,Active
2025-08-30 05:35:06.764684784,"Al Reem Island, Abu Dhabi",Villa,1,3.0,2500.0,3850000.0,Pending
2025-08-30 09:54:34.332252352,"Downtown Dubai, Dubai",Apartment,1,1.5,842.0,1170000.0,Sold
2025-08-30 14:14:01.899819920,"Jumeirah Beach Residence, Dubai",Townhouse,0,3.0,1500.0,1945000.0,Pending
2025-08-30 18:33:29.467387488,"Downtown Dubai, Dubai",Apartment,3,2.0,2000.0,1685000.0,Active
2025-08-30 22:52:57.034955054,"Al Reem Island, Abu Dhabi",Apartment,2,,1144.0,1115000.0,Active
2025-08-31 03:12:24.602522622,"Dubai Marina, Dubai",Apartment,1,2.0,648.0,1025000.0,Active
2025-08-31 07:31:52.170090190,"Arabian Ranches, Dubai",Apartment,5,2.0,2000.0,1580000.0,Sold
2025-08-31 11:51:19.737657758,"Al Reem Island, Abu Dhabi",Villa,2,2.5,2500.0,3900000.0,Active
2025-08-31 16:10:47.305225324,"Yas Island, Abu Dhabi",Apartment,1,2.0,649.0,810000.0,Active
2025-08-31 20:30:14.872792892,"Jumeirah Beach Residence, Dubai",Apartment,2,1.5,1292.0,1350000.0,Active
2025-09-01 00:49:42.440360460,"Al Raha Beach, Abu Dhabi",Apartment,3,1.5,1738.0,1330000.0,Active
2025-09-01 05:09:10.007928028,"Dubai Marina, Dubai",Apartment,1,2.0,600.0,990000.0,Active
2025-09-01 09:28:37.575495596,"Al Raha Beach, Abu Dhabi",Townhouse,2,3.5,1500.0,1940000.0,Active
2025-09-01 13:48:05.143063162,"Dubai Marina, Dubai",Townhouse,3,2.0,1801.0,2755000.0,Active
2025-09-01 18:07:32.710630730,"Palm Jumeirah, Dubai",Studio,2,3.0,600.0,695000.0,Pending
2025-09-01 22:27:00.278198298,"Al Reem Island, Abu Dhabi",Townhouse,2,2.5,1500.0,2335000.0,Active
2025-09-02 02:46:27.845765866,"Dubai Marina, Dubai",Apartment,2,3.5,1252.0,5957017.231764946,Active
2025-09-02 07:05:55.413333434,"Downtown Dubai, Dubai",Villa,0,3.0,2500.0,3725000.0,Active
2025-09-02 11:25:22.980901000,"Al Reem Island, Abu Dhabi",Apartment,1,2.5,758.0,980000.0,Active
2025-09-02 15:44:50.548468568,"Al Reem Island, Abu Dhabi",Apartment,2,2.5,1349.0,1255000.0,Pending
2025-09-02 20:04:18.116036136,"Dubai Silicon Oasis, Dubai",Townhouse,1,,1500.0,1455000.0,Active
2025-09-03 00:23:45.683603704,"International City, Dubai",Apartment,0,2.0,600.0,415000.0,Active
2025-09-03 04:43:13.251171270,"Arabian Ranches, Dubai",Penthouse,3,2.0,2000.0,4215000.0,Active
2025-09-03 09:02:40.818738838,"Downtown Dubai, Dubai",Apartment,5,1.0,2000.0,2255000.0,Sold
2025-09-03 13:22:08.386306406,"Jumeirah Beach Residence, Dubai",Villa,3,3.0,2500.0,4425000.0,Active
2025-09-03 17:41:35.953873974,"Downtown Dubai, Dubai",Villa,4,3.0,2500.0,4325000.0,Pending
2025-09-03 22:01:03.521441542,"Khalifa City, Abu Dhabi",Townhouse,1,1.5,1500.0,1570000.0,Active
2025-09-04 02:20:31.089009108,"Arabian Ranches, Dubai",Villa,5,2.5,3211.0,4270000.0,Active
2025-09-04 06:39:58.656576676,"Palm Jumeirah, Dubai",Villa,1,2.0,2500.0,4885000.0,Active
2025-09-04 10:59:26.224144244,"Business Bay, Dubai",Apartment,5,1.5,2000.0,9002395.90628053,Pending
2025-09-04 15:18:53.791711812,"Al Majaz, Sharjah",Villa,5,4.0,3799.0,3315000.0,Active
2025-09-04 19:38:21.359279380,"Downtown Dubai, Dubai",Apartment,3,2.0,1516.0,1675000.0,Sold
2025-09-04 23:57:48.926846946,"Arabian Ranches, Dubai",Villa,5,1.0,2604.0,3770000.0,Active
2025-09-05 04:17:16.494414514,"Business Bay, Dubai",Villa,2,2.5,2500.0,4000000.0,Active
2025-09-05 08:36:44.061982082,"Dubai Silicon Oasis, Dubai",Villa,2,3.0,2500.0,2800000.0,Active
2025-09-05 12:56:11.629549650,"Dubai Marina, Dubai",Apartment,2,1.0,1536.0,1390000.0,Pending
2025-09-05 17:15:39.197117216,"Yas Island, Abu Dhabi",Apartment,2,2.5,1214.0,1190000.0,Active
2025-09-05 21:35:06.764684784,"Al Majaz, Sharjah",Villa,1,2.0,2500.0,2560000.0,Pending
2025-09-06 01:54:34.332252352,"Arabian Ranches, Dubai",Apartment,3,1.5,1416.0,1365000.0,Sold
